,source,target,ts,idx,time
6550,882,194,4471427,6550,51
6551,618,597,4474785,6551,51
6552,561,894,4483895,6552,51
6553,337,820,4514038,6553,52
6554,470,551,4514149,6554,52
6555,470,707,4514378,6555,52
6556,106,390,4515227,6556,52
6557,903,321,4515318,6557,52
6558,903,722,4515338,6558,52
6559,772,0,4516854,6559,52
6560,428,676,4518249,6560,52
6561,573,918,4518842,6561,52
6562,715,872,4519579,6562,52
6563,482,615,4519596,6563,52
6564,514,613,4519966,6564,52
6565,918,573,4521174,6565,52
6566,597,618,4522196,6566,52
6567,872,232,4522806,6567,52
6568,861,38,4524912,6568,52
6569,56,975,4525300,6569,52
6570,497,932,4525519,6570,52
6571,259,242,4525665,6571,52
6572,863,627,4526263,6572,52
6573,331,835,4526299,6573,52
6574,245,902,4526449,6574,52
6575,312,73,4526680,6575,52
6576,654,905,4526777,6576,52
6577,654,671,4526777,6577,52
6578,654,439,4526777,6578,52
6579,654,676,4526777,6579,52
6580,654,702,4526777,6580,52
6581,654,577,4526777,6581,52
6582,654,328,4526777,6582,52
6583,4,362,4527034,6583,52
6584,855,968,4528150,6584,52
6585,700,418,4529793,6585,52
6586,700,165,4529793,6586,52
6587,741,312,4529923,6587,52
6588,390,297,4530138,6588,52
6589,390,932,4530240,6589,52
6590,533,613,4530592,6590,52
6591,724,155,4531972,6591,52
6592,48,73,4532015,6592,52
6593,272,155,4532041,6593,52
6594,865,825,4532256,6594,52
6595,964,676,4532617,6595,52
6596,505,452,4532691,6596,52
6597,437,307,4532829,6597,52
6598,708,187,4533116,6598,52
6599,708,179,4533116,6599,52
6600,183,245,4534309,6600,52
6601,183,676,4534570,6601,52
6602,205,631,4534619,6602,52
6603,844,19,4534657,6603,52
6604,245,183,4534667,6604,52
6605,310,212,4534833,6605,52
6606,865,314,4537897,6606,52
6607,865,738,4537897,6607,52
6608,865,199,4537897,6608,52
6609,865,384,4537897,6609,52
6610,708,31,4538078,6610,52
6611,720,191,4538760,6611,52
6612,189,676,4539823,6612,52
6613,90,340,4539988,6613,52
6614,902,245,4540136,6614,52
6615,406,183,4540169,6615,52
6616,406,460,4540169,6616,52
6617,406,602,4540169,6617,52
6618,406,452,4540169,6618,52
6619,406,736,4540169,6619,52
6620,388,817,4540368,6620,52
6621,444,984,4542221,6621,52
6622,414,614,4542593,6622,52
6623,872,212,4543333,6623,52
6624,242,231,4543865,6624,52
6625,340,90,4543876,6625,52
6626,676,183,4543908,6626,52
6627,902,65,4544195,6627,52
6628,212,310,4544352,6628,52
6629,606,660,4544995,6629,52
6630,613,593,4545472,6630,52
6631,593,613,4545634,6631,52
6632,622,933,4545658,6632,52
6633,413,127,4545986,6633,52
6634,668,593,4546340,6634,52
6635,614,414,4546400,6635,52
6636,382,346,4547631,6636,52
6637,961,199,4548109,6637,52
6638,593,668,4548983,6638,52
6639,613,533,4549072,6639,52
6640,303,38,4552306,6640,52
6641,433,754,4555621,6641,52
6642,770,497,4559414,6642,52
6643,715,791,4559887,6643,52
6644,348,764,4567072,6644,52
6645,647,497,4601749,6645,53
6646,687,883,4603264,6646,53
6647,687,227,4603264,6647,53
6648,687,974,4603264,6648,53
6649,687,845,4603264,6649,53
6650,687,83,4603264,6650,53
6651,156,405,4603868,6651,53
6652,112,185,4604979,6652,53
6653,221,452,4605088,6653,53
6654,656,891,4605699,6654,53
6655,656,354,4605701,6655,53
6656,14,562,4605797,6656,53
6657,14,927,4605797,6657,53
6658,14,265,4605797,6658,53
6659,14,722,4605797,6659,53
6660,670,347,4605813,6660,53
6661,791,715,4606440,6661,53
6662,845,687,4606573,6662,53
6663,151,646,4606850,6663,53
6664,845,975,4607249,6664,53
6665,975,845,4607493,6665,53
6666,354,656,4607687,6666,53
6667,466,318,4608500,6667,53
6668,75,440,4608590,6668,53
6669,75,379,4608945,6669,53
6670,440,75,4609357,6670,53
6671,599,53,4609505,6671,53
6672,627,107,4609861,6672,53
6673,627,903,4610263,6673,53
6674,708,903,4610550,6674,53
6675,551,73,4610782,6675,53
6676,157,655,4611262,6676,53
6677,245,517,4611541,6677,53
6678,53,599,4611855,6678,53
6679,276,887,4612197,6679,53
6680,514,615,4612276,6680,53
6681,938,656,4613093,6681,53
6682,772,646,4613852,6682,53
6683,836,262,4614628,6683,53
6684,362,4,4616165,6684,53
6685,772,148,4616971,6685,53
6686,191,825,4617176,6686,53
6687,521,872,4617292,6687,53
6688,822,2,4617644,6688,53
6689,157,564,4617745,6689,53
6690,684,187,4617971,6690,53
6691,684,585,4618166,6691,53
6692,772,48,4619659,6692,53
6693,285,250,4619872,6693,53
6694,918,814,4620450,6694,53
6695,791,653,4621382,6695,53
6696,905,265,4621408,6696,53
6697,917,947,4622736,6697,53
6698,646,772,4622902,6698,53
6699,107,173,4622941,6699,53
6700,320,676,4623185,6700,53
6701,685,91,4623416,6701,53
6702,567,34,4623768,6702,53
6703,676,406,4623827,6703,53
6704,676,189,4623827,6704,53
6705,535,410,4623930,6705,53
6706,107,672,4624228,6706,53
6707,452,304,4624349,6707,53
6708,593,61,4624902,6708,53
6709,539,640,4625244,6709,53
6710,2,822,4626932,6710,53
6711,38,724,4627649,6711,53
6712,908,913,4627905,6712,53
6713,908,272,4627905,6713,53
6714,908,169,4627905,6714,53
6715,908,915,4627905,6715,53
6716,908,252,4627905,6716,53
6717,908,340,4627905,6717,53
6718,908,953,4627905,6718,53
6719,908,859,4627905,6719,53
6720,908,228,4627905,6720,53
6721,908,670,4627905,6721,53
6722,908,27,4627905,6722,53
6723,593,972,4627944,6723,53
6724,231,242,4628118,6724,53
6725,155,577,4628343,6725,53
6726,368,187,4628720,6726,53
6727,307,437,4629617,6727,53
6728,148,772,4630353,6728,53
6729,554,185,4630489,6729,53
6730,554,40,4630489,6730,53
6731,61,593,4630559,6731,53
6732,406,816,4630939,6732,53
6733,406,245,4630939,6733,53
6734,406,655,4630939,6734,53
6735,406,757,4630939,6735,53
6736,406,676,4630939,6736,53
6737,748,289,4631935,6737,53
6738,75,61,4632016,6738,53
6739,75,183,4632016,6739,53
6740,75,90,4632016,6740,53
6741,75,645,4632016,6741,53
6742,75,533,4632016,6742,53
6743,670,908,4632080,6743,53
6744,407,850,4633156,6744,53
6745,676,155,4633835,6745,53
6746,287,75,4635698,6746,53
6747,348,671,4636372,6747,53
6748,814,918,4641009,6748,53
6749,765,634,4699072,6749,54
6750,765,75,4699166,6750,54
6751,764,66,4786044,6751,55
6752,772,454,4804471,6752,55
6753,518,75,4862280,6753,56
6754,168,837,4863957,6754,56
6755,289,748,4864186,6755,56
6756,218,460,4864306,6756,56
6757,328,316,4865536,6757,56
6758,494,206,4865609,6758,56
6759,494,985,4865609,6759,56
6760,494,627,4865609,6760,56
6761,494,432,4865624,6761,56
6762,915,347,4865625,6762,56
6763,316,328,4866045,6763,56
6764,516,254,4868046,6764,56
6765,516,891,4868128,6765,56
6766,270,78,4868497,6766,56
6767,270,585,4868497,6767,56
6768,191,894,4868770,6768,56
6769,236,187,4869109,6769,56
6770,164,9,4869217,6770,56
6771,236,715,4870546,6771,56
6772,568,229,4871293,6772,56
6773,280,272,4871539,6773,56
6774,529,805,4872051,6774,56
6775,780,872,4874665,6775,56
6776,684,434,4875350,6776,56
6777,632,503,4875385,6777,56
6778,259,366,4875687,6778,56
6779,259,582,4875687,6779,56
6780,77,764,4876336,6780,56
6781,77,360,4876389,6781,56
6782,259,631,4876525,6782,56
6783,259,534,4876525,6783,56
6784,259,67,4876525,6784,56
6785,259,840,4876525,6785,56
6786,259,352,4876525,6786,56
6787,259,163,4876525,6787,56
6788,259,35,4876525,6788,56
6789,985,593,4876841,6789,56
6790,360,77,4876886,6790,56
6791,593,985,4877591,6791,56
6792,168,567,4877664,6792,56
6793,567,168,4877761,6793,56
6794,777,534,4877831,6794,56
6795,671,245,4878161,6795,56
6796,256,91,4878324,6796,56
6797,894,191,4878785,6797,56
6798,289,77,4879112,6798,56
6799,840,831,4879116,6799,56
6800,632,104,4879528,6800,56
6801,969,684,4881000,6801,56
6802,837,168,4881447,6802,56
6803,187,236,4881606,6803,56
6804,684,969,4883085,6804,56
6805,647,316,4883707,6805,56
6806,647,577,4883707,6806,56
6807,961,5,4884073,6807,56
6808,617,944,4884259,6808,56
6809,169,933,4884934,6809,56
6810,90,978,4885059,6810,56
6811,555,749,4886180,6811,56
6812,852,704,4886821,6812,56
6813,95,355,4888011,6813,56
6814,40,328,4888380,6814,56
6815,65,368,4888545,6815,56
6816,190,213,4888592,6816,56
6817,190,623,4888596,6817,56
6818,688,13,4889539,6818,56
6819,328,40,4889875,6819,56
6820,16,825,4890578,6820,56
6821,107,374,4890928,6821,56
6822,126,488,4892050,6822,56
6823,418,700,4892091,6823,56
6824,230,748,4892153,6824,56
6825,982,480,4896210,6825,56
6826,480,982,4896527,6826,56
6827,810,504,4904286,6827,56
6828,810,519,4904286,6828,56
6829,835,535,4905307,6829,56
6830,163,572,4943564,6830,57
6831,397,515,4949467,6831,57
6832,502,316,4952008,6832,57
6833,582,185,4952942,6833,57
6834,916,312,4953704,6834,57
6835,686,722,4954161,6835,57
6836,90,490,4955089,6836,57
6837,759,700,4955436,6837,57
6838,966,107,4955544,6838,57
6839,581,157,4955677,6839,57
6840,125,317,4955774,6840,57
6841,236,646,4955946,6841,57
6842,684,516,4956030,6842,57
6843,903,790,4956066,6843,57
6844,839,820,4957666,6844,57
6845,516,684,4957883,6845,57
6846,533,671,4958076,6846,57
6847,820,839,4958200,6847,57
6848,114,468,4958233,6848,57
6849,90,199,4958464,6849,57
6850,582,40,4958505,6850,57
6851,582,784,4958505,6851,57
6852,833,539,4958841,6852,57
6853,300,772,4959394,6853,57
6854,551,668,4959934,6854,57
6855,40,593,4960071,6855,57
6856,829,934,4960084,6856,57
6857,772,300,4960092,6857,57
6858,754,107,4960453,6858,57
6859,754,961,4960453,6859,57
6860,754,355,4960601,6860,57
6861,754,968,4960601,6861,57
6862,754,715,4960650,6862,57
6863,191,581,4960676,6863,57
6864,934,829,4960847,6864,57
6865,120,597,4960871,6865,57
6866,120,521,4960871,6866,57
6867,754,127,4960929,6867,57
6868,120,516,4960938,6868,57
6869,829,399,4961053,6869,57
6870,120,794,4961058,6870,57
6871,754,490,4961083,6871,57
6872,754,555,4961083,6872,57
6873,754,816,4961200,6873,57
6874,754,978,4961200,6874,57
6875,754,847,4961200,6875,57
6876,754,40,4961310,6876,57
6877,120,671,4961311,6877,57
6878,120,320,4961311,6878,57
6879,754,704,4961426,6879,57
6880,754,897,4961506,6880,57
6881,120,922,4961550,6881,57
6882,120,758,4961660,6882,57
6883,120,146,4961760,6883,57
6884,120,487,4961840,6884,57
6885,120,668,4961840,6885,57
6886,120,505,4962050,6886,57
6887,120,902,4962158,6887,57
6888,120,613,4962477,6888,57
6889,120,833,4962575,6889,57
6890,120,959,4962575,6890,57
6891,120,245,4962678,6891,57
6892,120,218,4962678,6892,57
6893,538,434,4963786,6893,57
6894,13,427,4963981,6894,57
6895,205,640,4964124,6895,57
6896,592,471,4966339,6896,57
6897,340,732,4966617,6897,57
6898,340,272,4966617,6898,57
6899,340,908,4966617,6899,57
6900,340,155,4966617,6900,57
6901,340,576,4966617,6901,57
6902,340,699,4966617,6902,57
6903,918,97,4967412,6903,57
6904,53,908,4968239,6904,57
6905,53,164,4968374,6905,57
6906,191,267,4968502,6906,57
6907,593,40,4968700,6907,57
6908,516,362,4968738,6908,57
6909,498,521,4968765,6909,57
6910,90,433,4968879,6910,57
6911,120,407,4968949,6911,57
6912,482,828,4968955,6912,57
6913,722,195,4969253,6913,57
6914,52,65,4969500,6914,57
6915,248,968,4969666,6915,57
6916,205,269,4969811,6916,57
6917,65,52,4969853,6917,57
6918,826,688,4970098,6918,57
6919,454,772,4970237,6919,57
6920,38,401,4970251,6920,57
6921,482,820,4970826,6921,57
6922,935,820,4970990,6922,57
6923,490,694,4971303,6923,57
6924,968,212,4971731,6924,57
6925,748,52,4972091,6925,57
6926,748,850,4972091,6926,57
6927,25,575,4972193,6927,57
6928,742,745,4972220,6928,57
6929,646,236,4972720,6929,57
6930,544,707,4972947,6930,57
6931,460,676,4973738,6931,57
6932,61,671,4975457,6932,57
6933,694,490,4975871,6933,57
6934,490,90,4976036,6934,57
6935,663,668,4976257,6935,57
6936,120,164,4976394,6936,57
6937,120,572,4976394,6937,57
6938,120,61,4976752,6938,57
6939,120,748,4976827,6939,57
6940,389,754,4977068,6940,57
6941,863,504,4977526,6941,57
6942,275,90,4978426,6942,57
6943,559,407,4978587,6943,57
6944,61,120,4979385,6944,57
6945,61,754,4979387,6945,57
6946,502,982,4979650,6946,57
6947,730,577,4982646,6947,57
6948,52,588,4993759,6948,57
6949,894,52,5006676,6949,57
6950,677,327,5034356,6950,58
6951,938,357,5035014,6951,58
6952,840,364,5036637,6952,58
6953,726,845,5036951,6953,58
6954,726,817,5036951,6954,58
6955,840,613,5037238,6955,58
6956,613,840,5037708,6956,58
6957,521,537,5037783,6957,58
6958,434,538,5038906,6958,58
6959,593,440,5039450,6959,58
6960,374,514,5039673,6960,58
6961,323,259,5039745,6961,58
6962,440,593,5039938,6962,58
6963,164,742,5040239,6963,58
6964,270,5,5040965,6964,58
6965,820,935,5041099,6965,58
6966,794,65,5041156,6966,58
6967,450,38,5042161,6967,58
6968,272,576,5042173,6968,58
6969,5,270,5042600,6969,58
6970,105,601,5043536,6970,58
6971,269,902,5044770,6971,58
6972,107,454,5045325,6972,58
6973,4,396,5045384,6973,58
6974,120,617,5046612,6974,58
6975,120,194,5046612,6975,58
6976,839,631,5046774,6976,58
6977,839,141,5046774,6977,58
6978,839,971,5046774,6978,58
6979,839,198,5046774,6979,58
6980,839,952,5046774,6980,58
6981,839,296,5046774,6981,58
6982,839,92,5046774,6982,58
6983,839,934,5046774,6983,58
6984,839,136,5046774,6984,58
6985,839,31,5046774,6985,58
6986,839,337,5046774,6986,58
6987,839,530,5046774,6987,58
6988,839,935,5046774,6988,58
6989,839,684,5046874,6989,58
6990,136,820,5047026,6990,58
6991,444,909,5047574,6991,58
6992,444,690,5047574,6992,58
6993,444,232,5047574,6993,58
6994,444,292,5047574,6994,58
6995,444,487,5047574,6995,58
6996,444,40,5047574,6996,58
6997,444,285,5047574,6997,58
6998,444,898,5047574,6998,58
6999,898,444,5048271,6999,58
7000,90,482,5048750,7000,58
7001,482,90,5049237,7001,58
7002,285,540,5049465,7002,58
7003,285,107,5049465,7003,58
7004,285,355,5049746,7004,58
7005,285,818,5049746,7005,58
7006,285,968,5049746,7006,58
7007,285,715,5049883,7007,58
7008,285,704,5049883,7008,58
7009,285,723,5050052,7009,58
7010,285,531,5050052,7010,58
7011,285,127,5050181,7011,58
7012,285,702,5050181,7012,58
7013,285,490,5050261,7013,58
7014,285,555,5050261,7014,58
7015,285,816,5050368,7015,58
7016,285,847,5050368,7016,58
7017,285,832,5050459,7017,58
7018,285,765,5050459,7018,58
7019,285,440,5050546,7019,58
7020,285,40,5050546,7020,58
7021,777,254,5050616,7021,58
7022,285,135,5050638,7022,58
7023,285,897,5050717,7023,58
7024,285,188,5050811,7024,58
7025,285,902,5050811,7025,58
7026,285,517,5050897,7026,58
7027,285,833,5050988,7027,58
7028,285,959,5050988,7028,58
7029,285,597,5051112,7029,58
7030,285,521,5051112,7030,58
7031,127,285,5051747,7031,58
7032,972,593,5051794,7032,58
7033,285,155,5052185,7033,58
7034,285,146,5052185,7034,58
7035,285,487,5052268,7035,58
7036,285,668,5052268,7036,58
7037,533,521,5052350,7037,58
7038,65,794,5052373,7038,58
7039,285,909,5052463,7039,58
7040,285,529,5052463,7040,58
7041,285,505,5052541,7041,58
7042,285,930,5052541,7042,58
7043,754,758,5052586,7043,58
7044,921,521,5052671,7044,58
7045,285,348,5052742,7045,58
7046,285,245,5052866,7046,58
7047,285,218,5052866,7047,58
7048,285,726,5052940,7048,58
7049,285,516,5053038,7049,58
7050,969,254,5053046,7050,58
7051,285,757,5053193,7051,58
7052,90,790,5053215,7052,58
7053,285,320,5053256,7053,58
7054,368,680,5053292,7054,58
7055,285,727,5053309,7055,58
7056,285,922,5053430,7056,58
7057,285,758,5053430,7057,58
7058,285,655,5053557,7058,58
7059,285,275,5053778,7059,58
7060,285,676,5053834,7060,58
7061,295,254,5054081,7061,58
7062,152,402,5054084,7062,58
7063,471,592,5055349,7063,58
7064,454,107,5055620,7064,58
7065,539,411,5056510,7065,58
7066,539,777,5056510,7066,58
7067,539,534,5056510,7067,58
7068,539,458,5056510,7068,58
7069,539,806,5056510,7069,58
7070,539,599,5056510,7070,58
7071,539,295,5056510,7071,58
7072,539,936,5056510,7072,58
7073,539,414,5056510,7073,58
7074,539,35,5056510,7074,58
7075,539,205,5056510,7075,58
7076,539,500,5056510,7076,58
7077,539,238,5056510,7077,58
7078,527,472,5056666,7078,58
7079,298,446,5056680,7079,58
7080,304,719,5057058,7080,58
7081,65,127,5057611,7081,58
7082,135,285,5057732,7082,58
7083,127,65,5057817,7083,58
7084,92,715,5057873,7084,58
7085,16,951,5058056,7085,58
7086,247,909,5058442,7086,58
7087,107,65,5058457,7087,58
7088,285,848,5058491,7088,58
7089,848,285,5059325,7089,58
7090,65,107,5059390,7090,58
7091,915,302,5060862,7091,58
7092,212,127,5061080,7092,58
7093,829,839,5061139,7093,58
7094,829,296,5061139,7094,58
7095,829,136,5061139,7095,58
7096,829,935,5061139,7096,58
7097,379,772,5061471,7097,58
7098,272,191,5061560,7098,58
7099,529,501,5061746,7099,58
7100,75,872,5062056,7100,58
7101,75,191,5062056,7101,58
7102,75,232,5062056,7102,58
7103,75,406,5062056,7103,58
7104,75,736,5062056,7104,58
7105,302,915,5062178,7105,58
7106,982,502,5062722,7106,58
7107,606,498,5063314,7107,58
7108,328,245,5063423,7108,58
7109,313,707,5063609,7109,58
7110,287,90,5064387,7110,58
7111,694,78,5065053,7111,58
7112,707,313,5065811,7112,58
7113,245,328,5065925,7113,58
7114,585,490,5066716,7114,58
7115,505,65,5066782,7115,58
7116,494,790,5067175,7116,58
7117,238,614,5067621,7117,58
7118,314,494,5068061,7118,58
7119,519,786,5068745,7119,58
7120,614,238,5072437,7120,58
7121,790,903,5074043,7121,58
7122,2,61,5076199,7122,58
7123,61,2,5079931,7123,58
7124,615,269,5082856,7124,58
7125,624,254,5116322,7125,59
7126,446,704,5122179,7126,59
7127,286,120,5122577,7127,59
7128,236,622,5122826,7128,59
7129,360,805,5123137,7129,59
7130,92,631,5123185,7130,59
7131,285,444,5123569,7131,59
7132,837,704,5123711,7132,59
7133,233,32,5123830,7133,59
7134,142,723,5124101,7134,59
7135,142,642,5124101,7135,59
7136,835,622,5125604,7136,59
7137,275,723,5126057,7137,59
7138,183,355,5126391,7138,59
7139,933,471,5126954,7139,59
7140,810,786,5127131,7140,59
7141,933,622,5127144,7141,59
7142,212,527,5127346,7142,59
7143,254,624,5127800,7143,59
7144,168,704,5128258,7144,59
7145,236,363,5129019,7145,59
7146,265,927,5129086,7146,59
7147,554,558,5129596,7147,59
7148,554,882,5129596,7148,59
7149,554,60,5129596,7149,59
7150,554,251,5129596,7150,59
7151,554,696,5129596,7151,59
7152,554,784,5129596,7152,59
7153,554,679,5129596,7153,59
7154,165,700,5129906,7154,59
7155,183,332,5129969,7155,59
7156,90,597,5130241,7156,59
7157,221,521,5130497,7157,59
7158,924,287,5131326,7158,59
7159,487,2,5131338,7159,59
7160,968,183,5132680,7160,59
7161,446,814,5132715,7161,59
7162,262,836,5133038,7162,59
7163,406,188,5133555,7163,59
7164,287,924,5133920,7164,59
7165,212,581,5133944,7165,59
7166,52,407,5134052,7166,59
7167,163,140,5134371,7167,59
7168,915,732,5135567,7168,59
7169,915,272,5135567,7169,59
7170,915,908,5135567,7170,59
7171,915,155,5135567,7171,59
7172,915,146,5135567,7172,59
7173,915,699,5135567,7173,59
7174,576,155,5136200,7174,59
7175,612,328,5136212,7175,59
7176,65,505,5136751,7176,59
7177,933,318,5137095,7177,59
7178,704,75,5137381,7178,59
7179,285,581,5137394,7179,59
7180,753,86,5137851,7180,59
7181,814,379,5138688,7181,59
7182,814,622,5138688,7182,59
7183,135,593,5139719,7183,59
7184,744,321,5140030,7184,59
7185,816,65,5141474,7185,59
7186,65,816,5141829,7186,59
7187,730,212,5141912,7187,59
7188,157,581,5142372,7188,59
7189,321,744,5142672,7189,59
7190,157,191,5143390,7190,59
7191,697,444,5143989,7191,59
7192,978,65,5144455,7192,59
7193,555,65,5144518,7193,59
7194,474,630,5144528,7194,59
7195,65,978,5144687,7195,59
7196,528,903,5144801,7196,59
7197,593,240,5145155,7197,59
7198,487,65,5145170,7198,59
7199,65,555,5145181,7199,59
7200,164,230,5145530,7200,59
7201,715,92,5147064,7201,59
7202,578,75,5147537,7202,59
7203,897,680,5147841,7203,59
7204,35,799,5148167,7204,59
7205,897,285,5148733,7205,59
7206,363,236,5149015,7206,59
7207,613,872,5149512,7207,59
7208,106,814,5150056,7208,59
7209,770,660,5150992,7209,59
7210,770,466,5150992,7210,59
7211,770,762,5150992,7211,59
7212,770,932,5150992,7212,59
7213,770,297,5150992,7213,59
7214,770,359,5150992,7214,59
7215,770,719,5150992,7215,59
7216,770,390,5150992,7216,59
7217,770,450,5150992,7217,59
7218,527,212,5152006,7218,59
7219,764,464,5152943,7219,59
7220,594,191,5154626,7220,59
7221,594,120,5154626,7221,59
7222,594,53,5154626,7222,59
7223,157,594,5156462,7223,59
7224,2,487,5169355,7224,59
7225,195,593,5173526,7225,59
7226,730,245,5210122,7226,60
7227,670,182,5210327,7227,60
7228,191,597,5211048,7228,60
7229,191,459,5211147,7229,60
7230,191,300,5211415,7230,60
7231,730,823,5211748,7231,60
7232,581,191,5212578,7232,60
7233,845,65,5212867,7233,60
7234,246,985,5213012,7234,60
7235,845,82,5213066,7235,60
7236,182,670,5213078,7236,60
7237,985,700,5213353,7237,60
7238,65,845,5213650,7238,60
7239,700,246,5214086,7239,60
7240,700,985,5214086,7240,60
7241,753,974,5214932,7241,60
7242,608,818,5215230,7242,60
7243,897,276,5215314,7243,60
7244,985,246,5216008,7244,60
7245,593,195,5216079,7245,60
7246,490,212,5216167,7246,60
7247,960,197,5216239,7247,60
7248,240,702,5216298,7248,60
7249,839,516,5216318,7249,60
7250,516,65,5216337,7250,60
7251,240,65,5216424,7251,60
7252,302,913,5217651,7252,60
7253,302,272,5217651,7253,60
7254,302,169,5217651,7254,60
7255,302,252,5217651,7255,60
7256,302,155,5217651,7256,60
7257,302,953,5217651,7257,60
7258,302,280,5217651,7258,60
7259,302,347,5217651,7259,60
7260,302,576,5217651,7260,60
7261,302,146,5217651,7261,60
7262,302,563,5217651,7262,60
7263,302,228,5217651,7263,60
7264,302,699,5217651,7264,60
7265,302,670,5217651,7265,60
7266,302,27,5217651,7266,60
7267,892,65,5217667,7267,60
7268,754,212,5218119,7268,60
7269,754,157,5218119,7269,60
7270,754,194,5218318,7270,60
7271,459,537,5218623,7271,60
7272,65,516,5218677,7272,60
7273,640,24,5218926,7273,60
7274,157,754,5219068,7274,60
7275,730,947,5219151,7275,60
7276,985,206,5220001,7276,60
7277,554,753,5220185,7277,60
7278,157,6,5220693,7278,60
7279,62,727,5220802,7279,60
7280,189,207,5220926,7280,60
7281,185,65,5221348,7281,60
7282,118,14,5221437,7282,60
7283,150,65,5222485,7283,60
7284,688,312,5222543,7284,60
7285,488,503,5223124,7285,60
7286,680,897,5223130,7286,60
7287,446,4,5223306,7287,60
7288,297,982,5223572,7288,60
7289,758,872,5223634,7289,60
7290,727,65,5223711,7290,60
7291,959,629,5224081,7291,60
7292,719,521,5224543,7292,60
7293,608,65,5224559,7293,60
7294,14,118,5224852,7294,60
7295,474,836,5224869,7295,60
7296,833,65,5225343,7296,60
7297,65,185,5225929,7297,60
7298,65,150,5226033,7298,60
7299,704,65,5226192,7299,60
7300,704,168,5226442,7300,60
7301,792,329,5226583,7301,60
7302,65,608,5226642,7302,60
7303,65,704,5226878,7303,60
7304,665,702,5227155,7304,60
7305,753,817,5227347,7305,60
7306,142,549,5227561,7306,60
7307,533,90,5228008,7307,60
7308,730,328,5230586,7308,60
7309,872,698,5230641,7309,60
7310,644,134,5231371,7310,60
7311,689,684,5231416,7311,60
7312,268,300,5232399,7312,60
7313,300,201,5232884,7313,60
7314,90,65,5232956,7314,60
7315,300,268,5233104,7315,60
7316,53,708,5233769,7316,60
7317,727,745,5234168,7317,60
7318,135,954,5234290,7318,60
7319,331,932,5234399,7319,60
7320,348,602,5234436,7320,60
7321,348,577,5234436,7321,60
7322,331,317,5234846,7322,60
7323,702,65,5235279,7323,60
7324,135,2,5235283,7324,60
7325,331,804,5235481,7325,60
7326,331,724,5236937,7326,60
7327,932,331,5236988,7327,60
7328,331,106,5237367,7328,60
7329,24,640,5237373,7329,60
7330,331,618,5237661,7330,60
7331,516,723,5237706,7331,60
7332,331,633,5237978,7332,60
7333,903,686,5238243,7333,60
7334,2,135,5239755,7334,60
7335,825,865,5241100,7335,60
7336,825,61,5242790,7336,60
7337,708,53,5242976,7337,60
7338,317,331,5244332,7338,60
7339,348,65,5244954,7339,60
7340,48,900,5247663,7340,60
7341,772,379,5259092,7341,60
7342,217,438,5343546,7342,61
7343,764,772,5391042,7343,62
7344,155,65,5394520,7344,62
7345,751,883,5414294,7345,62
7346,751,974,5414294,7346,62
7347,751,433,5414294,7347,62
7348,751,86,5414294,7348,62
7349,751,229,5414294,7349,62
7350,751,845,5414294,7350,62
7351,751,753,5414294,7351,62
7352,751,754,5414294,7352,62
7353,751,643,5414294,7353,62
7354,751,120,5414294,7354,62
7355,751,933,5414294,7355,62
7356,751,855,5414294,7356,62
7357,751,95,5414294,7357,62
7358,751,300,5414294,7358,62
7359,751,83,5414294,7359,62
7360,751,151,5414294,7360,62
7361,751,817,5414294,7361,62
7362,751,391,5414294,7362,62
7363,751,157,5414294,7363,62
7364,700,833,5418012,7364,62
7365,700,897,5418012,7365,62
7366,700,122,5418012,7366,62
7367,835,331,5419781,7367,62
7368,756,751,5419783,7368,62
7369,700,233,5420327,7369,62
7370,700,858,5420450,7370,62
7371,384,240,5426515,7371,62
7372,269,615,5465268,7372,63
7373,106,331,5466004,7373,63
7374,529,136,5468918,7374,63
7375,529,517,5468918,7375,63
7376,482,613,5469039,7376,63
7377,135,331,5469384,7377,63
7378,163,65,5469714,7378,63
7379,188,614,5469924,7379,63
7380,517,529,5470067,7380,63
7381,25,374,5470257,7381,63
7382,836,757,5471108,7382,63
7383,836,348,5471151,7383,63
7384,836,727,5471307,7384,63
7385,65,702,5471775,7385,63
7386,270,598,5471889,7386,63
7387,392,263,5471900,7387,63
7388,716,127,5472368,7388,63
7389,191,978,5472557,7389,63
7390,267,646,5472628,7390,63
7391,700,848,5472848,7391,63
7392,35,165,5473247,7392,63
7393,374,25,5473319,7393,63
7394,368,270,5473760,7394,63
7395,275,269,5474686,7395,63
7396,275,295,5474686,7396,63
7397,275,136,5474686,7397,63
7398,275,935,5474686,7398,63
7399,275,482,5474686,7399,63
7400,275,205,5474686,7400,63
7401,65,348,5474696,7401,63
7402,658,785,5474870,7402,63
7403,65,163,5475112,7403,63
7404,686,903,5475204,7404,63
7405,861,69,5475249,7405,63
7406,861,719,5475249,7406,63
7407,406,407,5475263,7407,63
7408,348,559,5475774,7408,63
7409,348,754,5475883,7409,63
7410,348,120,5475883,7410,63
7411,348,836,5476094,7411,63
7412,578,273,5476338,7412,63
7413,882,646,5476409,7413,63
7414,406,487,5476567,7414,63
7415,588,126,5477333,7415,63
7416,671,676,5477876,7416,63
7417,165,269,5478087,7417,63
7418,559,164,5478327,7418,63
7419,559,207,5478327,7419,63
7420,559,348,5478327,7420,63
7421,559,745,5478341,7421,63
7422,758,157,5478754,7422,63
7423,758,65,5478958,7423,63
