,source,target,ts,idx,time
4827,271,447,1863809,4827,21
4828,371,620,1863850,4828,21
4829,388,447,1863959,4829,21
4830,371,447,1863978,4830,21
4831,653,631,1864023,4831,21
4832,388,639,1864128,4832,21
4833,776,797,1864367,4833,21
4834,776,794,1864386,4834,21
4835,378,50,1864491,4835,21
4836,28,388,1864512,4836,21
4837,364,447,1864523,4837,21
4838,28,696,1864587,4838,21
4839,282,765,1864661,4839,21
4840,298,704,1864677,4840,21
4841,472,707,1864725,4841,21
4842,171,819,1864817,4842,21
4843,539,438,1864901,4843,21
4844,472,770,1864941,4844,21
4845,707,472,1864946,4845,21
4846,820,804,1864958,4846,21
4847,350,814,1865031,4847,21
4848,678,307,1865247,4848,21
4849,67,597,1865271,4849,21
4850,307,793,1865278,4850,21
4851,447,271,1865294,4851,21
4852,447,371,1865340,4852,21
4853,616,200,1865515,4853,21
4854,11,616,1865765,4854,21
4855,248,616,1865930,4855,21
4856,794,776,1865981,4856,21
4857,248,653,1866089,4857,21
4858,248,453,1866136,4858,21
4859,388,28,1866918,4859,21
4860,818,821,1867514,4860,21
4861,604,31,1867824,4861,21
4862,11,822,1868056,4862,21
4863,604,223,1868398,4863,21
4864,696,340,1868412,4864,21
4865,696,28,1868443,4865,21
4866,678,503,1868466,4866,21
4867,822,823,1868524,4867,21
4868,822,324,1868604,4868,21
4869,818,824,1868774,4869,21
4870,11,824,1868830,4870,21
4871,604,193,1869216,4871,21
4872,740,40,1869751,4872,21
4873,153,546,1869918,4873,21
4874,341,637,1870057,4874,21
4875,295,822,1870334,4875,21
4876,473,650,1870456,4876,21
4877,699,67,1870857,4877,21
4878,822,295,1870912,4878,21
4879,822,28,1870973,4879,21
4880,699,625,1870987,4880,21
4881,699,653,1871036,4881,21
4882,28,822,1871168,4882,21
4883,770,472,1871212,4883,21
4884,732,653,1871272,4884,21
4885,678,66,1871287,4885,21
4886,825,813,1871307,4886,21
4887,764,320,1871499,4887,21
4888,764,211,1871535,4888,21
4889,764,371,1871546,4889,21
4890,764,531,1871621,4890,21
4891,826,60,1872016,4891,21
4892,732,707,1872045,4892,21
4893,732,760,1872146,4893,21
4894,219,653,1872265,4894,21
4895,804,820,1872590,4895,21
4896,637,341,1872668,4896,21
4897,704,824,1872671,4897,21
4898,324,822,1872834,4898,21
4899,711,704,1872880,4899,21
4900,711,123,1873021,4900,21
4901,556,582,1873047,4901,21
4902,732,474,1873093,4902,21
4903,776,783,1873287,4903,21
4904,385,789,1873421,4904,21
4905,31,824,1873534,4905,21
4906,637,793,1873562,4906,21
4907,154,307,1873685,4907,21
4908,356,707,1873687,4908,21
4909,248,658,1873760,4909,21
4910,248,162,1873789,4910,21
4911,827,95,1873802,4911,21
4912,707,356,1873813,4912,21
4913,828,818,1874170,4913,21
4914,703,604,1874262,4914,21
4915,756,686,1874266,4915,21
4916,249,637,1874327,4916,21
4917,541,620,1874348,4917,21
4918,756,211,1874376,4918,21
4919,637,249,1874387,4919,21
4920,541,815,1874401,4920,21
4921,829,363,1874426,4921,21
4922,363,829,1874513,4922,21
4923,825,31,1874555,4923,21
4924,678,556,1874603,4924,21
4925,696,637,1874668,4925,21
4926,637,696,1874715,4926,21
4927,31,604,1874769,4927,21
4928,31,680,1874913,4928,21
4929,604,72,1875117,4929,21
4930,637,86,1875221,4930,21
4931,786,72,1875244,4931,21
4932,68,497,1875324,4932,21
4933,174,639,1875377,4933,21
4934,637,757,1875417,4934,21
4935,696,474,1875456,4935,21
4936,494,830,1875514,4936,21
4937,616,89,1875546,4937,21
4938,678,653,1875555,4938,21
4939,474,696,1875564,4939,21
4940,643,711,1875704,4940,21
4941,249,71,1875787,4941,21
4942,643,38,1875848,4942,21
4943,249,259,1875853,4943,21
4944,249,535,1875879,4944,21
4945,307,822,1875931,4945,21
4946,66,824,1876054,4946,21
4947,71,249,1876125,4947,21
4948,756,251,1876162,4948,21
4949,582,556,1876227,4949,21
4950,718,752,1876317,4950,21
4951,643,58,1876387,4951,21
4952,66,805,1876410,4952,21
4953,623,342,1876450,4953,21
4954,643,29,1876463,4954,21
4955,95,827,1876508,4955,21
4956,643,377,1876546,4956,21
4957,399,638,1876567,4957,21
4958,249,616,1876592,4958,21
4959,637,718,1876633,4959,21
4960,67,831,1876672,4960,21
4961,616,249,1876703,4961,21
4962,678,832,1876716,4962,21
4963,718,637,1876733,4963,21
4964,678,6,1876768,4964,21
4965,707,556,1876778,4965,21
4966,643,388,1876819,4966,21
4967,18,524,1876902,4967,21
4968,67,797,1876933,4968,21
4969,643,658,1876966,4969,21
4970,399,625,1877075,4970,21
4971,67,474,1877160,4971,21
4972,474,67,1877227,4972,21
4973,399,249,1877281,4973,21
4974,752,718,1877304,4974,21
4975,800,102,1877384,4975,21
4976,711,643,1877530,4976,21
4977,833,174,1877538,4977,21
4978,556,707,1877631,4978,21
4979,249,474,1877642,4979,21
4980,474,249,1877704,4980,21
4981,399,707,1877728,4981,21
4982,643,707,1877742,4982,21
4983,643,597,1877902,4983,21
4984,399,711,1877933,4984,21
4985,86,474,1878225,4985,21
4986,597,643,1878236,4986,21
4987,711,399,1878248,4987,21
4988,597,67,1878259,4988,21
4989,399,465,1878326,4989,21
4990,198,637,1878328,4990,21
4991,595,399,1878373,4991,21
4992,8,680,1878430,4992,21
4993,417,474,1878441,4993,21
4994,399,595,1878446,4994,21
4995,597,123,1878511,4995,21
4996,474,417,1878520,4996,21
4997,198,822,1878573,4997,21
4998,685,399,1878643,4998,21
4999,718,685,1878680,4999,21
5000,439,794,1878778,5000,21
5001,637,752,1878808,5001,21
5002,345,344,1878847,5002,21
5003,541,752,1879002,5003,21
5004,752,541,1879189,5004,21
5005,594,192,1879331,5005,21
5006,604,556,1879459,5006,21
5007,11,587,1879509,5007,21
5008,11,139,1879547,5008,21
5009,513,831,1879637,5009,21
5010,604,28,1879672,5010,21
5011,639,388,1879737,5011,21
5012,740,606,1879779,5012,21
5013,251,756,1879779,5013,21
5014,11,752,1879899,5014,21
5015,453,248,1879972,5015,21
5016,604,794,1880092,5016,21
5017,589,834,1880123,5017,21
5018,834,589,1880202,5018,21
5019,11,95,1880239,5019,21
5020,11,829,1880372,5020,21
5021,193,835,1880548,5021,21
5022,487,119,1880580,5022,21
5023,585,831,1880936,5023,21
5024,680,794,1880966,5024,21
5025,461,674,1881162,5025,21
5026,159,637,1881184,5026,21
5027,703,834,1881391,5027,21
5028,604,595,1881429,5028,21
5029,11,688,1881491,5029,21
5030,497,830,1881504,5030,21
5031,362,815,1881544,5031,21
5032,11,756,1881595,5032,21
5033,604,461,1881780,5033,21
5034,141,761,1881781,5034,21
5035,193,678,1881930,5035,21
5036,794,680,1881951,5036,21
5037,288,459,1882043,5037,21
5038,637,159,1882242,5038,21
5039,623,7,1882315,5039,21
5040,320,773,1882395,5040,21
5041,836,345,1882771,5041,21
5042,7,623,1882797,5042,21
5043,837,643,1882821,5043,21
5044,119,487,1882907,5044,21
5045,288,834,1883388,5045,21
5046,675,718,1883446,5046,21
5047,822,307,1883454,5047,21
5048,822,198,1883587,5048,21
5049,834,288,1883608,5049,21
5050,312,800,1883614,5050,21
5051,11,680,1883725,5051,21
5052,604,639,1884000,5052,21
5053,604,703,1884018,5053,21
5054,102,838,1884097,5054,21
5055,296,572,1884109,5055,21
5056,62,800,1884153,5056,21
5057,572,296,1884227,5057,21
5058,102,839,1884265,5058,21
5059,503,585,1884342,5059,21
5060,604,441,1884344,5060,21
5061,800,62,1884455,5061,21
5062,616,687,1884508,5062,21
5063,678,840,1884518,5063,21
5064,789,385,1884538,5064,21
5065,616,703,1884576,5065,21
5066,712,841,1884595,5066,21
5067,102,840,1884740,5067,21
5068,102,842,1884775,5068,21
5069,842,575,1884785,5069,21
5070,94,752,1884818,5070,21
5071,842,797,1884880,5071,21
5072,441,143,1884919,5072,21
5073,371,822,1885118,5073,21
5074,822,371,1885193,5074,21
5075,193,822,1885221,5075,21
5076,371,834,1885238,5076,21
5077,193,585,1885270,5077,21
5078,700,102,1885295,5078,21
5079,371,843,1885307,5079,21
5080,700,192,1885316,5080,21
5081,844,807,1885327,5081,21
5082,700,371,1885336,5082,21
5083,503,399,1885388,5083,21
5084,807,243,1885403,5084,21
5085,604,371,1885429,5085,21
5086,842,782,1885439,5086,21
5087,834,371,1885513,5087,21
5088,441,752,1885514,5088,21
5089,371,604,1885555,5089,21
5090,193,554,1885556,5090,21
5091,782,842,1885643,5091,21
5092,8,255,1885743,5092,21
5093,503,718,1885750,5093,21
5094,8,342,1885784,5094,21
5095,8,843,1885846,5095,21
5096,589,794,1886079,5096,21
5097,481,822,1886093,5097,21
5098,604,680,1886550,5098,21
5099,589,680,1886587,5099,21
5100,834,387,1886641,5100,21
5101,102,834,1886976,5101,21
5102,700,47,1887097,5102,21
5103,94,174,1887111,5103,21
5104,542,639,1887407,5104,21
5105,680,604,1887415,5105,21
5106,834,102,1887502,5106,21
5107,845,587,1887713,5107,21
5108,846,96,1888178,5108,21
5109,188,773,1888186,5109,21
5110,712,497,1888292,5110,21
5111,757,718,1888424,5111,21
5112,387,834,1888611,5112,21
5113,753,437,1888811,5113,21
5114,840,847,1888830,5114,21
5115,72,604,1889607,5115,21
5116,587,845,1889631,5116,21
5117,310,320,1890032,5117,21
5118,686,814,1890045,5118,21
5119,686,822,1890208,5119,21
5120,686,782,1890273,5120,21
5121,686,585,1890379,5121,21
5122,686,831,1890446,5122,21
5123,438,539,1890608,5123,21
5124,822,686,1890723,5124,21
5125,782,686,1890729,5125,21
5126,822,481,1890774,5126,21
5127,650,764,1890793,5127,21
5128,808,339,1890899,5128,21
5129,808,822,1891189,5129,21
5130,780,641,1893545,5130,21
5131,307,848,1893635,5131,21
5132,71,700,1894135,5132,21
5133,467,829,1894785,5133,21
5134,235,616,1898006,5134,21
5135,243,585,1900896,5135,22
5136,535,249,1901187,5136,22
5137,40,816,1902041,5137,22
5138,213,838,1902623,5138,22
5139,213,814,1902768,5139,22
5140,835,193,1905008,5140,22
5141,625,399,1908732,5141,22
5142,28,849,1908775,5142,22
5143,513,834,1908984,5143,22
5144,830,497,1911917,5144,22
5145,336,604,1912023,5145,22
5146,850,161,1912150,5146,22
5147,850,678,1912196,5147,22
5148,631,653,1912303,5148,22
5149,631,271,1912340,5149,22
5150,850,851,1912502,5150,22
5151,541,728,1912911,5151,22
5152,637,67,1913007,5152,22
5153,512,797,1914650,5153,22
5154,830,539,1914796,5154,22
5155,430,51,1915858,5155,22
5156,315,326,1915872,5156,22
5157,193,374,1917224,5157,22
5158,193,354,1917276,5158,22
5159,193,202,1917322,5159,22
5160,193,754,1917344,5160,22
5161,430,342,1917419,5161,22
5162,203,829,1917500,5162,22
5163,203,197,1917667,5163,22
5164,829,467,1918348,5164,22
5165,829,338,1918443,5165,22
5166,829,764,1918533,5166,22
5167,316,604,1918965,5167,22
5168,829,501,1919109,5168,22
5169,307,272,1919264,5169,22
5170,430,726,1919862,5170,22
5171,707,718,1919959,5171,22
5172,336,770,1919982,5172,22
5173,348,510,1920070,5173,22
5174,718,707,1920232,5174,22
5175,834,513,1920625,5175,22
5176,430,616,1920711,5176,22
5177,852,837,1920714,5177,22
5178,43,399,1920899,5178,22
5179,510,348,1921248,5179,22
5180,342,687,1921267,5180,22
5181,712,94,1921329,5181,22
5182,634,441,1921401,5182,22
5183,336,776,1921430,5183,22
5184,791,678,1921449,5184,22
5185,712,602,1921513,5185,22
5186,712,585,1921728,5186,22
5187,793,448,1921815,5187,22
5188,616,595,1922053,5188,22
5189,371,830,1922293,5189,22
5190,35,827,1922535,5190,22
5191,616,853,1922924,5191,22
5192,29,643,1922925,5192,22
5193,770,336,1923701,5193,22
5194,66,842,1923765,5194,22
5195,33,842,1924056,5195,22
5196,33,350,1924125,5196,22
5197,18,113,1924161,5197,22
5198,52,846,1924533,5198,22
5199,842,33,1924652,5199,22
5200,52,854,1924755,5200,22
5201,714,127,1924917,5201,22
5202,855,625,1925019,5202,22
5203,71,856,1925133,5203,22
5204,625,855,1925157,5204,22
5205,703,851,1925196,5205,22
5206,703,847,1925223,5206,22
5207,33,537,1925267,5207,22
5208,447,374,1925270,5208,22
5209,703,838,1925287,5209,22
5210,830,371,1925558,5210,22
5211,857,700,1925595,5211,22
5212,71,703,1925632,5212,22
5213,616,25,1926309,5213,22
5214,823,822,1926351,5214,22
5215,823,815,1926407,5215,22
5216,301,822,1926848,5216,22
5217,784,792,1926925,5217,22
5218,25,822,1927081,5218,22
5219,822,25,1927277,5219,22
5220,825,371,1927355,5220,22
5221,255,513,1927359,5221,22
5222,829,388,1927551,5222,22
5223,616,727,1927558,5223,22
5224,764,650,1927679,5224,22
5225,658,643,1927760,5225,22
5226,764,829,1927760,5226,22
5227,46,566,1927963,5227,22
5228,447,822,1927976,5228,22
5229,46,813,1928218,5229,22
5230,813,46,1928401,5230,22
5231,846,100,1928664,5231,22
5232,639,542,1929152,5232,22
5233,846,193,1929257,5233,22
5234,833,707,1929378,5234,22
5235,390,72,1929565,5235,22
5236,686,784,1929631,5236,22
5237,686,842,1929704,5237,22
5238,686,251,1929722,5238,22
5239,295,780,1929797,5239,22
5240,295,374,1929886,5240,22
5241,390,554,1929901,5241,22
5242,390,608,1929926,5242,22
5243,390,421,1929939,5243,22
5244,560,513,1929941,5244,22
5245,295,354,1929959,5245,22
5246,390,371,1929982,5246,22
5247,390,102,1929990,5247,22
5248,390,308,1930002,5248,22
5249,390,324,1930008,5249,22
5250,295,834,1930380,5250,22
5251,388,643,1930392,5251,22
5252,388,829,1930459,5252,22
5253,637,641,1930791,5253,22
5254,391,474,1931517,5254,22
5255,834,295,1931775,5255,22
5256,784,686,1932001,5256,22
5257,833,591,1932046,5257,22
5258,281,8,1932057,5258,22
5259,858,703,1932278,5259,22
5260,858,643,1932402,5260,22
5261,73,859,1932451,5261,22
5262,73,839,1932609,5262,22
5263,73,388,1932955,5263,22
5264,858,678,1933062,5264,22
5265,860,71,1933124,5265,22
5266,858,31,1933213,5266,22
5267,834,860,1933228,5267,22
5268,73,448,1933383,5268,22
5269,858,33,1933396,5269,22
5270,858,356,1933453,5270,22
5271,860,248,1933685,5271,22
5272,860,751,1933707,5272,22
5273,580,248,1934284,5273,22
5274,579,417,1934916,5274,22
5275,213,861,1934961,5275,22
5276,707,833,1935489,5276,22
5277,769,707,1935851,5277,22
5278,340,696,1936196,5278,22
5279,340,862,1936366,5279,22
5280,403,678,1936469,5280,22
5281,769,783,1936631,5281,22
5282,678,579,1936640,5282,22
5283,71,860,1936726,5283,22
5284,792,862,1937047,5284,22
5285,539,830,1937468,5285,22
5286,625,680,1937815,5286,22
5287,703,821,1938386,5287,22
5288,31,282,1938808,5288,22
5289,31,631,1938901,5289,22
5290,31,639,1938933,5290,22
5291,769,31,1938999,5291,22
5292,686,597,1939027,5292,22
5293,639,31,1939071,5293,22
5294,31,703,1939155,5294,22
5295,550,31,1939308,5295,22
5296,769,797,1939349,5296,22
5297,598,31,1939411,5297,22
5298,769,653,1939649,5298,22
5299,858,307,1939858,5299,22
5300,858,686,1939869,5300,22
5301,858,324,1939883,5301,22
5302,541,351,1940622,5302,22
5303,52,541,1940759,5303,22
5304,769,852,1941519,5304,22
5305,474,391,1942141,5305,22
5306,696,636,1942317,5306,22
5307,604,349,1942444,5307,22
5308,494,863,1942538,5308,22
5309,491,707,1942681,5309,22
5310,696,288,1943126,5310,22
5311,11,438,1943629,5311,22
5312,241,822,1943820,5312,22
5313,822,241,1943851,5313,22
5314,31,59,1943990,5314,22
5315,43,769,1944375,5315,22
5316,864,513,1944727,5316,22
5317,8,616,1944891,5317,22
5318,829,296,1944900,5318,22
5319,8,834,1945045,5319,22
5320,8,55,1945109,5320,22
5321,333,686,1945133,5321,22
5322,604,59,1945631,5322,22
5323,302,834,1946214,5323,22
5324,594,659,1946612,5324,22
5325,497,822,1947028,5325,22
5326,764,424,1947210,5326,22
5327,550,586,1947289,5327,22
5328,685,497,1947346,5328,22
5329,822,497,1947731,5329,22
5330,865,833,1947766,5330,22
5331,438,130,1947841,5331,22
5332,550,675,1947912,5332,22
5333,724,727,1948075,5333,22
5334,720,866,1948165,5334,22
5335,720,387,1948232,5335,22
5336,686,193,1948645,5336,22
5337,322,160,1948669,5337,22
5338,193,686,1948707,5338,22
5339,160,322,1948837,5339,22
5340,190,764,1948866,5340,22
5341,387,720,1949353,5341,22
5342,764,190,1949851,5342,22
5343,535,764,1949958,5343,22
5344,213,867,1949959,5344,22
5345,333,822,1950001,5345,22
5346,703,840,1950022,5346,22
5347,388,73,1950075,5347,22
5348,764,535,1950080,5348,22
5349,102,867,1950314,5349,22
5350,11,710,1950536,5350,22
5351,829,839,1950617,5351,22
5352,349,604,1950868,5352,22
5353,631,31,1951024,5353,22
5354,833,865,1951031,5354,22
5355,402,768,1951062,5355,22
5356,175,822,1951161,5356,22
5357,792,775,1951262,5357,22
5358,769,436,1952051,5358,22
5359,868,822,1952490,5359,22
5360,764,567,1952718,5360,22
5361,764,225,1952776,5361,22
5362,551,764,1953189,5362,22
5363,764,406,1953838,5363,22
5364,764,125,1953896,5364,22
5365,146,190,1954027,5365,22
5366,775,792,1954636,5366,22
5367,349,480,1954915,5367,22
5368,66,322,1955241,5368,22
5369,66,861,1955292,5369,22
5370,614,764,1955318,5370,22
5371,712,349,1955384,5371,22
5372,712,703,1955632,5372,22
5373,265,616,1956082,5373,22
5374,764,614,1956553,5374,22
5375,225,764,1956579,5375,22
5376,699,554,1956580,5376,22
5377,712,208,1956794,5377,22
5378,296,829,1956978,5378,22
5379,769,378,1957010,5379,22
5380,637,869,1957012,5380,22
5381,769,96,1957091,5381,22
5382,710,8,1957196,5382,22
5383,593,764,1957452,5383,22
5384,712,198,1957460,5384,22
5385,130,438,1957570,5385,22
5386,8,312,1957706,5386,22
5387,712,846,1957794,5387,22
5388,8,71,1957833,5388,22
5389,712,650,1957840,5389,22
5390,8,861,1958064,5390,22
5391,710,338,1958191,5391,22
5392,326,764,1958380,5392,22
5393,712,769,1958492,5393,22
5394,483,769,1958793,5394,22
5395,869,637,1958939,5395,22
5396,769,501,1958977,5396,22
5397,769,395,1959049,5397,22
5398,856,71,1959105,5398,22
5399,40,494,1959592,5399,22
5400,468,597,1959789,5400,22
5401,82,834,1960144,5401,22
5402,712,8,1960223,5402,22
5403,791,840,1960294,5403,22
5404,322,66,1960539,5404,22
5405,870,96,1960622,5405,22
5406,769,322,1960736,5406,22
5407,752,637,1960766,5407,22
5408,338,710,1961124,5408,22
5409,718,861,1961895,5409,22
5410,752,711,1962959,5410,22
5411,870,501,1963054,5411,22
5412,732,752,1963198,5412,22
5413,515,616,1963281,5413,22
5414,769,474,1963543,5414,22
5415,474,769,1963812,5415,22
5416,349,871,1963976,5416,22
5417,293,829,1963979,5417,22
5418,732,312,1963985,5418,22
5419,818,828,1964025,5419,22
5420,872,769,1964083,5420,22
5421,600,102,1964265,5421,22
5422,600,50,1964273,5422,22
5423,873,874,1964316,5423,22
5424,130,873,1964580,5424,22
5425,35,769,1964655,5425,22
5426,320,712,1964739,5426,22
5427,776,842,1964779,5427,22
5428,102,712,1964786,5428,22
5429,11,604,1964897,5429,22
5430,776,315,1964941,5430,22
5431,875,756,1965064,5431,22
5432,102,604,1965276,5432,22
5433,841,712,1965649,5433,22
5434,769,604,1965727,5434,22
5435,349,859,1965768,5435,22
5436,616,402,1965769,5436,22
5437,604,769,1965776,5437,22
5438,223,770,1965832,5438,22
5439,40,609,1965835,5439,22
5440,700,857,1965964,5440,22
5441,623,696,1966000,5441,22
5442,253,700,1966098,5442,22
5443,829,876,1966148,5443,22
5444,35,18,1966186,5444,22
5445,253,604,1966292,5445,22
5446,18,653,1966447,5446,22
5447,678,864,1966619,5447,22
5448,253,873,1966634,5448,22
5449,877,481,1966716,5449,22
5450,678,700,1966723,5450,22
5451,35,249,1966779,5451,22
5452,829,597,1966816,5452,22
5453,253,653,1966862,5453,22
5454,35,878,1966940,5454,22
5455,312,37,1966951,5455,22
5456,829,637,1967007,5456,22
5457,35,596,1967028,5457,22
5458,637,829,1967031,5458,22
5459,538,604,1967094,5459,22
5460,872,342,1967146,5460,22
5461,715,712,1967149,5461,22
5462,595,253,1967337,5462,22
5463,872,710,1967445,5463,22
5464,872,127,1967616,5464,22
5465,637,28,1967621,5465,22
5466,685,769,1967653,5466,22
5467,637,765,1967751,5467,22
5468,253,595,1967763,5468,22
5469,732,51,1967800,5469,22
5470,764,593,1967874,5470,22
5471,554,481,1967882,5471,22
5472,764,369,1968075,5472,22
5473,829,879,1968076,5473,22
5474,710,872,1968145,5474,22
5475,616,769,1968173,5475,22
5476,604,880,1968188,5476,22
5477,764,881,1968261,5477,22
5478,604,829,1968266,5478,22
5479,881,764,1968272,5479,22
5480,829,604,1968303,5480,22
5481,40,862,1968426,5481,22
5482,769,537,1968468,5482,22
5483,881,593,1968481,5483,22
5484,880,604,1968516,5484,22
5485,881,535,1968711,5485,22
5486,249,40,1968725,5486,22
5487,882,881,1968835,5487,22
5488,883,296,1969572,5488,22
5489,296,883,1969676,5489,22
5490,241,712,1969769,5490,22
5491,453,769,1970227,5491,22
5492,315,776,1970278,5492,22
5493,842,884,1970388,5493,22
5494,259,703,1970443,5494,22
5495,737,712,1970456,5495,22
5496,870,639,1970528,5496,22
5497,399,712,1970571,5497,22
5498,208,712,1970685,5498,22
5499,241,450,1970829,5499,22
5500,259,249,1971066,5500,22
5501,399,885,1971141,5501,22
5502,884,797,1971261,5502,22
5503,241,388,1971294,5503,22
5504,399,675,1971302,5504,22
5505,884,575,1971341,5505,22
5506,399,834,1971472,5506,22
5507,562,408,1971502,5507,22
5508,399,370,1971774,5508,22
5509,399,543,1971918,5509,22
5510,399,122,1972001,5510,22
5511,47,712,1972012,5511,22
5512,399,886,1972016,5512,22
5513,399,165,1972081,5513,22
5514,369,764,1972085,5514,22
5515,399,80,1972139,5515,22
5516,399,591,1972154,5516,22
5517,399,58,1972188,5517,22
5518,399,438,1972222,5518,22
5519,399,881,1972257,5519,22
5520,399,75,1972300,5520,22
5521,399,375,1972334,5521,22
5522,833,322,1972347,5522,22
5523,399,563,1972380,5523,22
5524,370,399,1972400,5524,22
5525,399,264,1972403,5525,22
5526,399,852,1972445,5526,22
5527,399,451,1972464,5527,22
5528,399,12,1972479,5528,22
5529,399,887,1972496,5529,22
5530,399,830,1972551,5530,22
5531,399,100,1972596,5531,22
5532,399,419,1972613,5532,22
5533,399,865,1972629,5533,22
5534,399,19,1972642,5534,22
5535,399,359,1972654,5535,22
5536,399,888,1972667,5536,22
5537,399,867,1972685,5537,22
5538,399,107,1972701,5538,22
5539,399,385,1972753,5539,22
5540,241,296,1972761,5540,22
5541,399,153,1972829,5541,22
5542,399,571,1972843,5542,22
5543,399,537,1972877,5543,22
5544,399,418,1972947,5544,22
5545,639,884,1972999,5545,22
5546,399,113,1973076,5546,22
5547,399,516,1973221,5547,22
5548,399,498,1973236,5548,22
5549,296,241,1973258,5549,22
5550,399,801,1973345,5550,22
5551,399,889,1973366,5551,22
5552,399,458,1973376,5552,22
5553,399,511,1973396,5553,22
5554,399,890,1973444,5554,22
5555,399,314,1973671,5555,22
5556,399,891,1973734,5556,22
5557,399,798,1973764,5557,22
5558,399,892,1973848,5558,22
5559,399,63,1973990,5559,22
5560,399,893,1974006,5560,22
5561,399,894,1974052,5561,22
5562,852,399,1974115,5562,22
5563,399,815,1974181,5563,22
5564,399,839,1974270,5564,22
5565,399,463,1974289,5565,22
5566,193,515,1974441,5566,22
5567,399,459,1974510,5567,22
5568,399,599,1974527,5568,22
5569,399,674,1974540,5569,22
5570,399,381,1974555,5570,22
5571,399,895,1974569,5571,22
5572,399,861,1974757,5572,22
5573,399,164,1974773,5573,22
5574,399,526,1974798,5574,22
5575,399,896,1974816,5575,22
5576,399,672,1974835,5576,22
5577,193,448,1974849,5577,22
5578,399,897,1974849,5578,22
5579,399,10,1974861,5579,22
5580,399,851,1974879,5580,22
5581,399,157,1974896,5581,22
5582,399,742,1974952,5582,22
5583,399,898,1974969,5583,22
5584,399,390,1974994,5584,22
5585,399,522,1975022,5585,22
5586,193,233,1975023,5586,22
5587,597,193,1975024,5587,22
5588,399,700,1975094,5588,22
5589,399,818,1975126,5589,22
5590,545,582,1975150,5590,22
5591,399,96,1975198,5591,22
5592,399,518,1975229,5592,22
5593,545,296,1975246,5593,22
5594,399,527,1975253,5594,22
5595,399,710,1975323,5595,22
5596,399,899,1975359,5596,22
5597,399,900,1975379,5597,22
5598,545,198,1975394,5598,22
5599,399,787,1975409,5599,22
5600,399,84,1975440,5600,22
5601,399,734,1975458,5601,22
5602,833,342,1975461,5602,22
5603,399,38,1975474,5603,22
5604,233,193,1975482,5604,22
5605,399,293,1975510,5605,22
5606,399,901,1975521,5606,22
5607,833,167,1975531,5607,22
5608,833,770,1975556,5608,22
5609,399,797,1975565,5609,22
5610,545,834,1975647,5610,22
5611,833,512,1975671,5611,22
5612,399,824,1975718,5612,22
5613,399,14,1975748,5613,22
5614,545,852,1975765,5614,22
5615,833,296,1975765,5615,22
5616,399,357,1975789,5616,22
5617,494,40,1975801,5617,22
5618,399,283,1975802,5618,22
5619,399,840,1975815,5619,22
5620,902,791,1975827,5620,22
5621,399,1,1975828,5621,22
5622,399,903,1975864,5622,22
5623,399,410,1975881,5623,22
5624,399,746,1975901,5624,22
5625,833,711,1975905,5625,22
5626,399,904,1975934,5626,22
5627,399,475,1975949,5627,22
5628,711,833,1975968,5628,22
5629,399,569,1975978,5629,22
5630,399,733,1975992,5630,22
5631,399,298,1976019,5631,22
5632,399,586,1976157,5632,22
5633,852,905,1976170,5633,22
5634,399,134,1976188,5634,22
5635,399,816,1976269,5635,22
5636,399,843,1976300,5636,22
5637,711,491,1976311,5637,22
5638,399,303,1976312,5638,22
5639,399,583,1976328,5639,22
5640,399,600,1976347,5640,22
5641,399,250,1976360,5641,22
5642,399,906,1976375,5642,22
5643,399,108,1976424,5643,22
5644,399,681,1976440,5644,22
5645,545,597,1976451,5645,22
5646,399,494,1976491,5646,22
5647,399,151,1976503,5647,22
5648,399,69,1976570,5648,22
5649,399,831,1976590,5649,22
5650,399,435,1976602,5650,22
5651,399,323,1976621,5651,22
5652,399,172,1976703,5652,22
5653,494,399,1976729,5653,22
5654,399,310,1976741,5654,22
5655,399,565,1976759,5655,22
5656,399,555,1976777,5656,22
5657,399,150,1976804,5657,22
5658,491,783,1976815,5658,22
5659,399,706,1976914,5659,22
5660,780,295,1976921,5660,22
5661,399,772,1976933,5661,22
5662,399,540,1976966,5662,22
5663,193,597,1977015,5663,22
5664,399,907,1977040,5664,22
5665,399,448,1977073,5665,22
5666,399,822,1977120,5666,22
5667,399,908,1977160,5667,22
5668,399,542,1977201,5668,22
5669,399,909,1977229,5669,22
5670,399,765,1977283,5670,22
5671,399,450,1977325,5671,22
5672,399,578,1977341,5672,22
5673,399,612,1977350,5673,22
5674,399,910,1977359,5674,22
5675,66,900,1977364,5675,22
5676,399,697,1977374,5676,22
5677,399,401,1977502,5677,22
5678,491,834,1977547,5678,22
5679,399,462,1977548,5679,22
5680,399,148,1977560,5680,22
5681,399,582,1977605,5681,22
5682,399,863,1977627,5682,22
5683,764,882,1978217,5683,22
5684,808,399,1978543,5684,22
5685,754,193,1978692,5685,22
5686,808,911,1979162,5686,22
5687,808,912,1979341,5687,22
5688,834,8,1979896,5688,22
5689,834,302,1980071,5689,22
5690,834,399,1980308,5690,22
5691,834,751,1981181,5691,22
5692,834,491,1981325,5692,22
5693,900,66,1983933,5693,22
5694,900,399,1983993,5694,22
5695,842,776,1984091,5695,22
5696,842,574,1984378,5696,22
5697,637,883,1996708,5697,23
5698,873,253,1998692,5698,23
5699,733,399,1998928,5699,23
5700,535,881,1999312,5700,23
