,source,target,ts,idx,time
998,48,23,66206184,998,766
999,48,33,66206184,999,766
1000,48,87,66206184,1000,766
1001,13,26,66321656,1001,767
1002,26,13,66381394,1002,768
1003,114,133,66469317,1003,769
1004,82,38,66470389,1004,769
1005,85,133,66488979,1005,769
1006,23,122,66496837,1006,769
1007,48,42,66544465,1007,770
1008,48,38,66544465,1008,770
1009,48,116,66544465,1009,770
1010,48,21,66544465,1010,770
1011,48,34,66544465,1011,770
1012,48,81,66544465,1012,770
1013,115,74,66561383,1013,770
1014,16,9,66571329,1014,770
1015,74,115,66575736,1015,770
1016,65,69,66634258,1016,771
1017,9,72,66634951,1017,771
1018,27,139,66638361,1018,771
1019,9,20,66640931,1019,771
1020,9,60,66641871,1020,771
1021,9,70,66641871,1021,771
1022,9,24,66641871,1022,771
1023,56,74,66654301,1023,771
1024,108,53,66658398,1024,771
1025,23,133,66713741,1025,772
1026,86,133,66725058,1026,772
1027,133,86,66725412,1027,772
1028,66,79,66751256,1028,772
1029,91,44,66811358,1029,773
1030,106,68,67055460,1030,776
1031,91,67,67058057,1031,776
1032,43,124,67059917,1032,776
1033,43,102,67059917,1033,776
1034,43,9,67059917,1034,776
1035,106,64,67073510,1035,776
1036,9,25,67087457,1036,776
1037,123,104,67089450,1037,776
1038,37,56,67091837,1038,776
1039,122,23,67153873,1039,777
1040,23,112,67235080,1040,778
1041,12,56,67237518,1041,778
1042,131,130,67246488,1042,778
1043,131,96,67246488,1043,778
1044,131,0,67246488,1044,778
1045,131,92,67246488,1045,778
1046,9,95,67252674,1046,778
1047,124,105,67258387,1047,778
1048,124,59,67258387,1048,778
1049,124,56,67258387,1049,778
1050,124,97,67258387,1050,778
1051,124,63,67258387,1051,778
1052,91,106,67268187,1052,778
1053,91,78,67324786,1053,779
1054,13,64,67332122,1054,779
1055,57,106,67442640,1055,780
1056,136,85,67617883,1056,782
1057,136,147,67617883,1057,782
1058,49,5,67665675,1058,783
1059,100,76,67669710,1059,783
1060,133,128,67697915,1060,783
1061,133,131,67697915,1061,783
1062,133,130,67697915,1062,783
1063,133,96,67697915,1063,783
1064,122,42,67767519,1064,784
1065,33,23,67775510,1065,784
1066,23,0,67924614,1066,786
1067,91,122,67926475,1067,786
1068,5,49,67934708,1068,786
1069,82,122,67944500,1069,786
1070,37,106,67948680,1070,786
1071,32,111,68018635,1071,787
1072,72,53,68208600,1072,789
1073,72,106,68208600,1073,789
1074,5,66,68308986,1074,790
1075,82,124,68439208,1075,792
1076,13,72,68442203,1076,792
1077,9,37,68450320,1077,792
1078,26,64,68464654,1078,792
1079,9,124,68524649,1079,793
1080,64,15,68535062,1080,793
1081,64,51,68535062,1081,793
1082,64,74,68535062,1082,793
1083,64,26,68535062,1083,793
1084,64,13,68535062,1084,793
1085,64,66,68535062,1085,793
1086,106,91,68556337,1086,793
1087,12,5,68558418,1087,793
1088,12,75,68563657,1088,793
1089,5,64,68629292,1089,794
1090,72,9,68647482,1090,794
1091,5,15,68878310,1091,797
1092,75,102,68881744,1092,797
1093,16,40,68887862,1093,797
1094,104,126,68900537,1094,797
1095,104,99,68900537,1095,797
1096,16,70,68905690,1096,797
1097,16,55,68905690,1097,797
1098,91,48,68912449,1098,797
1099,37,36,68943780,1099,797
1100,64,5,68974528,1100,798
1101,23,85,69039559,1101,799
1102,43,91,69045568,1102,799
1103,12,121,69056162,1103,799
1104,64,49,69058307,1104,799
1105,64,12,69058307,1105,799
1106,64,47,69058307,1106,799
1107,64,8,69058307,1107,799
1108,64,75,69058307,1108,799
1109,64,53,69066088,1109,799
1110,41,56,69068901,1110,799
1111,91,68,69071490,1111,799
1112,15,35,69137378,1112,800
1113,48,68,69137700,1113,800
1114,75,115,69143403,1114,800
1115,5,12,69168681,1115,800
1116,122,116,69222144,1116,801
1117,122,119,69222144,1117,801
1118,48,91,69225226,1118,801
1119,48,22,69225226,1119,801
1120,72,22,69227325,1120,801
1121,100,41,69229571,1121,801
1122,22,106,69250803,1122,801
1123,17,139,69253012,1123,801
1124,50,68,69478898,1124,804
1125,5,47,69483144,1125,804
1126,5,8,69483144,1126,804
1127,121,56,69489575,1127,804
1128,116,82,69568680,1128,805
1129,50,125,69603608,1129,805
1130,72,50,69604532,1130,805
1131,50,149,69651325,1131,806
1132,149,50,69662953,1132,806
1133,72,130,69673740,1133,806
1134,72,16,69673740,1134,806
1135,72,112,69673740,1135,806
1136,72,108,69691796,1136,806
1137,72,91,69691796,1137,806
1138,72,38,69691796,1138,806
1139,72,82,69691796,1139,806
1140,72,13,69691796,1140,806
1141,50,22,69738367,1141,807
1142,50,73,69738683,1142,807
1143,13,15,69768254,1143,807
1144,13,22,69834395,1144,808
1145,90,77,69847875,1145,808
1146,19,31,69852882,1146,808
1147,75,40,69853482,1147,808
1148,54,19,69856011,1148,808
1149,22,68,70081719,1149,811
1150,1,2,70092768,1150,811
1151,19,2,70101552,1151,811
1152,19,67,70101552,1152,811
1153,48,122,70102726,1153,811
1154,48,119,70102726,1154,811
1155,48,107,70102726,1155,811
1156,48,82,70102726,1156,811
1157,66,5,70115142,1157,811
1158,106,9,70116642,1158,811
1159,106,16,70116642,1159,811
1160,106,82,70116642,1160,811
1161,106,130,70116642,1161,811
1162,106,10,70116642,1162,811
1163,106,76,70116642,1163,811
1164,17,69,70185681,1164,812
1165,108,35,70200290,1165,812
1166,129,128,70236974,1166,812
1167,129,131,70236974,1167,812
1168,129,133,70236974,1168,812
1169,129,147,70236974,1169,812
1170,68,22,70260981,1170,813
1171,68,50,70260981,1171,813
1172,48,37,70262811,1172,813
1173,127,9,70279138,1173,813
1174,127,120,70279138,1174,813
1175,127,73,70279138,1175,813
1176,127,64,70279138,1176,813
1177,127,65,70279138,1177,813
1178,127,108,70279138,1178,813
1179,127,50,70279138,1179,813
1180,127,35,70279138,1180,813
1181,127,68,70279138,1181,813
1182,127,125,70279138,1182,813
1183,133,132,70280400,1183,813
1184,133,136,70280400,1184,813
1185,133,141,70280400,1185,813
1186,133,129,70280400,1186,813
1187,133,84,70280400,1187,813
1188,133,147,70280400,1188,813
1189,108,19,70282773,1189,813
1190,50,72,70284339,1190,813
1191,22,53,70291572,1191,813
1192,22,64,70291572,1192,813
1193,22,13,70291572,1193,813
1194,22,50,70291572,1194,813
1195,22,72,70291572,1195,813
1196,53,127,70313039,1196,813
1197,19,108,70348488,1197,814
1198,65,121,70355480,1198,814
1199,22,48,70368419,1199,814
1200,13,135,70431022,1200,815
1201,13,73,70431785,1201,815
1202,100,95,70438541,1202,815
1203,116,76,70439835,1203,815
1204,19,135,70451675,1204,815
1205,146,13,70451854,1205,815
1206,18,3,70689480,1206,818
1207,53,120,70695335,1207,818
1208,139,2,70702998,1208,818
1209,108,106,70711600,1209,818
1210,75,83,70714492,1210,818
1211,91,43,70725472,1211,818
1212,108,91,70775883,1212,819
1213,100,56,70777700,1213,819
1214,127,31,70779192,1214,819
1215,127,135,70779192,1215,819
1216,127,139,70779192,1216,819
1217,127,91,70779192,1217,819
1218,127,22,70779192,1218,819
1219,127,37,70779192,1219,819
1220,127,77,70779192,1220,819
1221,108,47,70804170,1221,819
1222,108,5,70804170,1222,819
1223,53,35,70805505,1223,819
1224,22,146,70860569,1224,820
1225,126,113,70863985,1225,820
1226,64,29,70892074,1226,820
1227,19,3,70973459,1227,821
1228,106,119,70984156,1228,821
1229,106,118,70984156,1229,821
1230,106,41,70984156,1230,821
1231,100,116,71035882,1231,822
1232,77,110,71299736,1232,825
1233,76,16,71305692,1233,825
1234,95,100,71322201,1234,825
1235,50,53,71322210,1235,825
1236,28,18,71330248,1236,825
1237,28,139,71330248,1237,825
1238,28,1,71330248,1238,825
1239,28,69,71330248,1239,825
1240,28,3,71330248,1240,825
1241,28,19,71330248,1241,825
1242,50,106,71377377,1242,826
1243,50,65,71377377,1243,826
1244,146,22,71379904,1244,826
1245,9,105,71380263,1245,826
1246,8,5,71383102,1246,826
1247,111,104,71392593,1247,826
1248,32,10,71408635,1248,826
1249,21,82,71472746,1249,827
1250,21,119,71472746,1250,827
1251,21,44,71472746,1251,827
1252,6,24,71473200,1252,827
1253,37,71,71475775,1253,827
1254,5,51,71485198,1254,827
1255,77,99,71554772,1255,828
1256,26,5,71558913,1256,828
1257,131,133,71577139,1257,828
1258,117,91,71577736,1258,828
1259,128,85,71604580,1259,828
1260,32,9,71902639,1260,832
1261,64,73,71907054,1261,832
1262,108,120,71909350,1262,832
1263,91,23,71934740,1263,832
1264,23,91,71984655,1264,833
1265,38,119,71985646,1265,833
1266,102,106,71997664,1266,833
1267,149,64,72006541,1267,833
1268,149,35,72006541,1268,833
1269,64,50,72015787,1269,833
1270,75,97,72086501,1270,834
1271,35,53,72172367,1271,835
1272,35,121,72172367,1272,835
1273,125,14,72176245,1273,835
1274,125,143,72176245,1274,835
1275,125,40,72176245,1275,835
1276,125,90,72176245,1276,835
1277,125,24,72176245,1277,835
1278,125,89,72176245,1278,835
1279,125,30,72176245,1279,835
1280,125,58,72176245,1280,835
1281,125,146,72176245,1281,835
1282,125,79,72176245,1282,835
1283,125,60,72176245,1283,835
1284,125,55,72176245,1284,835
1285,125,93,72176245,1285,835
1286,125,70,72176245,1286,835
1287,125,9,72176245,1287,835
1288,125,124,72176245,1288,835
1289,125,121,72176245,1289,835
1290,125,73,72176245,1290,835
1291,125,50,72176245,1291,835
1292,125,149,72176245,1292,835
1293,125,35,72176245,1293,835
1294,125,53,72176245,1294,835
1295,125,67,72176245,1295,835
1296,125,65,72176245,1296,835
1297,125,28,72176245,1297,835
1298,125,106,72176245,1298,835
1299,125,38,72176245,1299,835
1300,125,112,72176245,1300,835
1301,125,16,72176245,1301,835
1302,125,95,72176245,1302,835
1303,125,91,72176245,1303,835
1304,125,22,72176245,1304,835
1305,125,82,72176245,1305,835
1306,125,37,72176245,1306,835
1307,125,78,72176245,1307,835
1308,125,77,72176245,1308,835
1309,125,126,72176245,1309,835
1310,125,122,72176245,1310,835
1311,125,99,72176245,1311,835
1312,125,44,72176245,1312,835
1313,125,43,72176245,1313,835
1314,125,76,72176245,1314,835
1315,125,33,72176245,1315,835
1316,125,10,72176245,1316,835
1317,125,130,72176245,1317,835
1318,125,104,72176245,1318,835
1319,125,102,72176245,1319,835
1320,125,120,72176245,1320,835
1321,9,13,72183392,1321,835
1322,32,55,72188417,1322,835
1323,50,91,72190538,1323,835
1324,108,50,72191744,1324,835
1325,125,108,72243689,1325,836
1326,125,68,72243689,1326,836
1327,9,39,72254303,1327,836
1328,9,40,72254303,1328,836
1329,50,108,72260260,1329,836
1330,100,103,72272776,1330,836
1331,19,27,72340244,1331,837
1332,125,64,72356464,1332,837
1333,55,32,72501645,1333,839
1334,55,37,72502148,1334,839
1335,114,85,72513873,1335,839
1336,12,32,72530763,1336,839
1337,100,126,72588468,1337,840
1338,82,53,72588906,1338,840
1339,116,83,72595593,1339,840
1340,27,2,72599136,1340,840
1341,16,123,72605670,1341,840
1342,16,102,72605670,1342,840
1343,16,94,72605670,1343,840
1344,41,116,72607123,1344,840
1345,116,41,72607596,1345,840
1346,65,125,72615103,1346,840
1347,72,4,72618966,1347,840
1348,53,64,72643562,1348,840
1349,76,116,72685738,1349,841
1350,6,11,72687386,1350,841
1351,106,72,72710132,1351,841
1352,112,23,72770139,1352,842
1353,116,107,72779371,1353,842
1354,70,115,72791421,1354,842
1355,15,50,72792749,1355,842
1356,50,31,72847871,1356,843
1357,22,26,72864227,1357,843
1358,53,125,73130229,1358,846
1359,53,50,73130229,1359,846
1360,72,32,73286185,1360,848
1361,10,11,73304719,1361,848
1362,91,22,73318429,1362,848
1363,120,78,73326061,1363,848
1364,22,91,73395503,1364,849
1365,78,120,73459945,1365,850
1366,78,106,73459945,1366,850
1367,78,91,73459945,1367,850
1368,5,120,73718932,1368,853
1369,5,26,73725927,1369,853
1370,13,68,73729431,1370,853
1371,1,3,73733024,1371,853
1372,90,32,73734176,1372,853
1373,50,121,73818249,1373,854
1374,50,64,73818249,1374,854
1375,50,35,73818249,1375,854
1376,125,15,73827667,1376,854
1377,23,107,73894612,1377,855
1378,34,33,73902118,1378,855
1379,19,71,73922278,1379,855
1380,13,50,73971870,1380,856
1381,32,12,73982491,1381,856
1382,123,79,73988341,1382,856
1383,34,42,73992003,1383,856
1384,106,35,74000481,1384,856
1385,69,71,74065686,1385,857
1386,78,82,74073834,1386,857
1387,78,38,74073834,1387,857
1388,78,112,74073834,1388,857
1389,78,119,74073834,1389,857
1390,47,91,74074676,1390,857
1391,23,78,74315222,1391,860
1392,19,54,74321380,1392,860
1393,71,19,74337155,1393,860
1394,68,91,74405973,1394,861
1395,74,11,74410076,1395,861
1396,130,16,74421878,1396,861
1397,30,21,74426063,1397,861
1398,55,16,74427915,1398,861
1399,55,60,74427915,1399,861
1400,55,25,74427915,1400,861
1401,100,82,74427916,1401,861
1402,11,24,74437158,1402,861
1403,11,10,74437158,1403,861
1404,11,6,74437158,1404,861
1405,18,54,74490282,1405,862
1406,18,71,74490282,1406,862
1407,58,0,74494376,1407,862
1408,16,130,74496237,1408,862
1409,113,100,74512280,1409,862
1410,11,37,74519723,1410,862
1411,69,54,74587170,1411,863
1412,104,60,74588718,1412,863
1413,37,9,74591931,1413,863
1414,19,28,74594773,1414,863
1415,65,50,74602693,1415,863
1416,37,11,74610870,1416,863
1417,73,13,74611062,1417,863
1418,135,64,74673115,1418,864
1419,64,135,74674066,1419,864
1420,81,38,74678524,1420,864
1421,89,100,74692609,1421,864
1422,71,54,74931745,1422,867
1423,28,2,74939744,1423,867
1424,112,107,74941698,1424,867
1425,3,2,74948241,1425,867
1426,24,58,75003217,1426,868
1427,28,135,75008667,1427,868
1428,110,77,75012856,1428,868
1429,97,75,75024097,1429,868
1430,28,65,75027836,1430,868
1431,77,101,75028046,1431,868
1432,69,28,75039382,1432,868
1433,120,108,75049215,1433,868
1434,37,119,75092930,1434,869
1435,70,9,75094620,1435,869
1436,3,5,75098124,1436,869
1437,67,135,75101878,1437,869
1438,18,28,75102487,1438,869
1439,68,13,75103547,1439,869
1440,68,64,75103547,1440,869
1441,133,85,75105737,1441,869
1442,69,17,75118141,1442,869
1443,106,20,75182245,1443,870
1444,106,103,75182245,1444,870
1445,106,101,75182245,1445,870
1446,106,11,75182245,1446,870
1447,106,46,75182245,1447,870
1448,3,19,75187713,1448,870
1449,3,139,75187713,1449,870
1450,107,112,75190316,1450,870
1451,54,69,75193785,1451,870
1452,78,79,75195582,1452,870
1453,39,56,75202434,1453,870
1454,97,56,75205305,1454,870
1455,20,108,75211346,1455,870
1456,56,6,75213195,1456,870
1457,114,86,75218885,1457,870
1458,3,71,75275939,1458,871
1459,139,3,75279036,1459,871
1460,139,71,75279036,1460,871
1461,60,116,75279897,1461,871
1462,43,88,75280288,1462,871
1463,69,3,75281458,1463,871
1464,87,23,75459157,1464,873
1465,64,149,75528875,1465,874
1466,18,2,75531538,1466,874
1467,130,20,75537438,1467,874
1468,121,78,75544536,1468,874
1469,11,74,75553224,1469,874
1470,139,54,75554233,1470,874
1471,31,2,75558956,1471,874
1472,71,139,75561532,1472,874
1473,50,15,75568994,1473,874
1474,116,24,75574953,1474,874
1475,116,70,75574953,1475,874
1476,121,108,75625143,1476,875
1477,16,116,75626002,1477,875
1478,123,16,75632833,1478,875
1479,26,112,75640372,1479,875
1480,11,56,75645922,1480,875
1481,120,149,75710150,1481,876
1482,79,123,75717462,1482,876
1483,24,0,75721079,1483,876
1484,108,121,75721873,1484,876
1485,3,31,75726049,1485,876
1486,129,132,75728533,1486,876
1487,129,136,75728533,1487,876
1488,129,84,75728533,1488,876
1489,30,125,75728623,1489,876
1490,100,93,75783637,1490,877
1491,106,28,75815106,1491,877
1492,120,73,75897386,1492,878
1493,120,64,75897386,1493,878
1494,120,65,75897386,1494,878
1495,120,50,75897386,1495,878
1496,120,125,75897386,1496,878
1497,120,35,75897386,1497,878
1498,120,67,75897386,1498,878
1499,120,38,75901017,1499,878
1500,120,119,75901017,1500,878
1501,120,21,75901017,1501,878
1502,120,34,75901017,1502,878
1503,120,30,75901017,1503,878
1504,120,82,75901017,1504,878
1505,120,122,75901017,1505,878
1506,120,117,75901017,1506,878
1507,120,33,75901017,1507,878
1508,120,112,75901017,1508,878
1509,120,107,75901017,1509,878
1510,120,23,75901017,1510,878
1511,120,87,75901017,1511,878
1512,120,44,75901017,1512,878
1513,120,99,75901017,1513,878
1514,120,104,75901017,1514,878
1515,120,105,75901017,1515,878
1516,120,83,75901017,1516,878
1517,120,124,75901017,1517,878
1518,120,41,75901017,1518,878
1519,120,97,75901017,1519,878
1520,120,63,75901017,1520,878
1521,120,46,75901017,1521,878
1522,120,118,75901017,1522,878
1523,120,62,75901017,1523,878
1524,120,95,75901017,1524,878
1525,120,43,75901017,1525,878
1526,120,110,75901017,1526,878
1527,120,101,75901017,1527,878
1528,120,103,75901017,1528,878
1529,120,115,75901017,1529,878
1530,120,57,75901017,1530,878
1531,120,94,75901017,1531,878
1532,120,102,75901017,1532,878
1533,120,25,75901017,1533,878
1534,120,20,75901017,1534,878
1535,120,40,75901017,1535,878
1536,120,9,75901017,1536,878
1537,50,120,75904761,1537,878
1538,17,28,76139874,1538,881
1539,81,119,76142342,1539,881
1540,81,21,76142342,1540,881
1541,91,121,76144723,1541,881
1542,19,17,76151467,1542,881
1543,97,83,76152423,1543,881
1544,103,43,76154068,1544,881
1545,11,25,76159529,1545,881
1546,95,124,76160199,1546,881
1547,35,43,76218503,1547,882
1548,2,28,76226424,1548,882
1549,2,19,76226457,1549,882
1550,50,9,76247739,1550,882
1551,3,135,76309606,1551,883
1552,51,74,76310932,1552,883
1553,35,106,76316110,1553,883
1554,16,95,76324491,1554,883
1555,28,31,76324665,1555,883
1556,2,135,76326572,1556,883
1557,10,56,76331234,1557,883
1558,110,46,76334987,1558,883
1559,110,100,76334987,1559,883
1560,64,106,76335141,1560,883
1561,37,116,76393914,1561,884
1562,71,69,76398374,1562,884
1563,32,11,76405047,1563,884
1564,32,92,76405047,1564,884
1565,43,46,76407391,1565,884
1566,37,100,76474729,1566,885
1567,128,133,76496280,1567,885
1568,20,16,76501212,1568,885
1569,58,104,76504108,1569,885
1570,58,9,76504108,1570,885
1571,58,40,76504108,1571,885
1572,58,32,76504108,1572,885
1573,58,37,76504108,1573,885
1574,58,101,76504108,1574,885
1575,58,95,76504108,1575,885
1576,58,124,76504108,1576,885
1577,58,105,76504108,1577,885
1578,104,58,76509239,1578,885
1579,20,9,76574076,1579,886
1580,20,70,76574076,1580,886
1581,67,50,76731651,1581,888
1582,7,126,76735585,1582,888
1583,55,24,76744277,1583,888
1584,71,2,76746667,1584,888
1585,71,67,76746667,1585,888
1586,71,3,76746667,1586,888
1587,147,132,76747521,1587,888
1588,104,41,76755880,1588,888
1589,104,124,76755880,1589,888
1590,91,26,76762132,1590,888
1591,39,40,76762277,1591,888
1592,60,96,76829336,1592,889
1593,73,53,76830234,1593,889
1594,135,54,76836033,1594,889
1595,135,29,76850100,1595,889
1596,67,71,76906030,1596,890
1597,102,80,76920264,1597,890
1598,103,118,76922468,1598,890
1599,16,83,76934653,1599,890
1600,57,115,76939289,1600,890
1601,57,118,76939289,1601,890
1602,57,94,76939289,1602,890
1603,57,79,76939289,1603,890
1604,2,71,77004081,1604,891
1605,78,99,77005187,1605,891
1606,25,55,77019536,1606,891
1607,100,46,77023215,1607,891
1608,104,83,77089705,1608,892
1609,56,124,77099200,1609,892
1610,57,125,77099744,1610,892
1611,91,51,77102280,1611,892
1612,71,29,77112855,1612,892
1613,72,18,77119258,1613,892
1614,72,3,77119258,1614,892
1615,60,11,77341453,1615,895
1616,10,22,77350347,1616,895
1617,44,112,77354779,1617,895
1618,108,77,77356904,1618,895
1619,118,57,77357438,1619,895
1620,118,102,77357438,1620,895
1621,118,43,77357438,1621,895
1622,99,104,77360111,1622,895
1623,15,13,77360118,1623,895
1624,44,78,77360327,1624,895
1625,35,76,77360647,1625,895
1626,43,118,77361046,1626,895
1627,76,35,77361242,1627,895
1628,32,103,77361773,1628,895
1629,103,32,77361847,1629,895
1630,35,64,77362001,1630,895
1631,124,43,77364582,1631,895
1632,124,16,77364582,1632,895
1633,102,118,77364901,1633,895
1634,96,130,77365020,1634,895
1635,96,0,77365020,1635,895
1636,79,102,77447823,1636,896
1637,135,13,77454635,1637,896
1638,112,78,77465118,1638,896
1639,16,41,77478555,1639,896
1640,38,30,77510545,1640,897
1641,38,21,77510545,1641,897
1642,38,91,77510545,1642,897
1643,1,125,77516779,1643,897
1644,118,53,77521018,1644,897
1645,89,128,77527873,1645,897
1646,89,133,77527873,1646,897
1647,126,88,77550271,1647,897
1648,126,109,77550271,1648,897
1649,73,65,77550332,1649,897
1650,73,28,77550332,1650,897
1651,73,139,77550332,1651,897
1652,35,125,77551799,1652,897
1653,78,26,77551823,1653,897
1654,106,50,77556759,1654,897
1655,116,89,77599103,1655,898
1656,65,73,77599933,1656,898
1657,46,100,77614064,1657,898
1658,16,124,77619265,1658,898
1659,22,108,77620614,1659,898
1660,54,139,77621414,1660,898
1661,60,41,77623830,1661,898
1662,118,95,77629807,1662,898
1663,40,60,77630124,1663,898
1664,40,25,77630124,1664,898
1665,40,39,77630124,1665,898
1666,40,24,77630124,1666,898
1667,95,118,77630966,1667,898
1668,9,102,77631874,1668,898
1669,31,50,77686665,1669,899
1670,30,38,77693912,1670,899
1671,27,71,77696262,1671,899
1672,118,106,77704427,1672,899
1673,41,104,77707764,1673,899
1674,37,20,77707902,1674,899
1675,71,18,77708078,1675,899
1676,13,5,77709615,1676,899
1677,77,5,77712660,1677,899
1678,106,56,77716803,1678,899
1679,78,83,77718443,1679,899
1680,43,16,77792090,1680,900
1681,15,5,77963194,1681,902
1682,113,7,77963266,1682,902
1683,49,75,77964173,1683,902
1684,54,18,77967160,1684,902
1685,12,74,77971732,1685,902
1686,121,125,77975159,1686,902
1687,13,106,77977078,1687,902
1688,13,121,77977078,1688,902
1689,104,143,77979826,1689,902
1690,106,5,77980830,1690,902
1691,43,83,78027865,1691,903
1692,115,79,78052409,1692,903
1693,34,81,78053083,1693,903
1694,99,77,78057013,1694,903
1695,5,75,78061192,1695,903
1696,76,124,78062927,1696,903
1697,110,93,78064102,1697,903
1698,20,83,78068732,1698,903
1699,126,118,78117160,1699,904
1700,126,46,78117160,1700,904
1701,126,100,78117160,1701,904
1702,126,7,78117160,1702,904
1703,126,93,78117160,1703,904
1704,126,80,78117160,1704,904
1705,83,90,78126199,1705,904
1706,26,12,78126718,1706,904
1707,108,15,78127684,1707,904
1708,30,119,78128185,1708,904
1709,15,108,78131714,1709,904
1710,16,126,78209028,1710,905
1711,101,77,78215401,1711,905
1712,5,83,78225676,1712,905
1713,83,20,78305736,1713,906
1714,40,16,78315366,1714,906
1715,72,45,78326855,1715,906
1716,56,12,78390482,1716,907
1717,106,45,78549345,1717,909
1718,29,135,78555420,1718,909
1719,59,105,78565568,1719,909
1720,93,100,78568765,1720,909
1721,148,45,78576831,1721,909
1722,45,106,78587379,1722,909
1723,126,20,78636187,1723,910
1724,126,39,78636187,1724,910
1725,126,16,78636193,1725,910
1726,126,9,78636193,1726,910
1727,126,25,78636193,1727,910
1728,126,40,78636193,1728,910
1729,126,60,78636193,1729,910
1730,126,24,78636193,1730,910
1731,26,91,78646204,1731,910
1732,26,81,78646204,1732,910
1733,53,148,78647538,1733,910
1734,91,81,78647818,1734,910
1735,7,113,78649531,1735,910
1736,122,81,78657979,1736,910
1737,54,71,78660600,1737,910
1738,108,65,78728302,1738,911
1739,46,101,78731348,1739,911
1740,32,40,78732146,1740,911
1741,126,70,78734390,1741,911
1742,148,50,78751137,1742,911
1743,148,64,78751137,1743,911
1744,148,35,78751137,1744,911
1745,148,67,78751137,1745,911
1746,148,28,78751137,1746,911
1747,148,149,78751137,1747,911
1748,100,37,78753464,1748,911
1749,100,20,78753464,1749,911
1750,100,83,78753464,1750,911
1751,100,119,78753464,1751,911
1752,100,110,78753464,1752,911
1753,106,57,78761363,1753,911
1754,73,149,78776146,1754,911
1755,67,1,78818136,1755,912
1756,75,11,78819414,1756,912
1757,11,75,78820371,1757,912
1758,45,53,78821628,1758,912
1759,70,126,78828724,1759,912
1760,110,108,78831816,1760,912
1761,50,45,78841642,1761,912
1762,6,37,78898033,1762,913
1763,22,31,78915440,1763,913
1764,77,57,79153368,1764,916
1765,112,91,79161019,1765,916
1766,50,148,79162368,1766,916
1767,67,29,79162768,1767,916
1768,111,126,79164054,1768,916
1769,122,38,79166372,1769,916
1770,121,106,79179742,1770,916
1771,29,139,79184787,1771,916
1772,29,19,79184787,1772,916
1773,139,29,79185339,1773,916
1774,121,64,79185649,1774,916
1775,20,55,79190473,1775,916
1776,104,118,79192084,1776,916
1777,104,113,79192084,1777,916
1778,104,109,79192084,1778,916
1779,104,100,79192084,1779,916
1780,104,95,79192084,1780,916
1781,104,7,79192084,1781,916
1782,104,93,79192084,1782,916
1783,104,88,79192084,1783,916
1784,104,80,79192084,1784,916
1785,57,101,79244765,1785,917
1786,63,125,79251612,1786,917
1787,118,63,79255862,1787,917
1788,79,94,79258529,1788,917
1789,7,125,79261861,1789,917
1790,22,112,79266980,1790,917
1791,54,29,79270195,1791,917
1792,105,53,79270830,1792,917
1793,63,53,79271376,1793,917
1794,106,97,79275344,1794,917
1795,104,46,79277361,1795,917
1796,15,64,79279963,1796,917
1797,112,22,79324458,1797,918
1798,29,54,79330442,1798,918
1799,24,6,79342412,1799,918
1800,53,63,79348666,1800,918
1801,4,22,79361403,1801,918
1802,69,29,79414046,1802,919
1803,97,106,79418607,1803,919
1804,37,22,79420492,1804,919
1805,26,106,79425866,1805,919
1806,57,53,79426786,1806,919
1807,24,126,79427450,1807,919
1808,120,16,79431973,1808,919
1809,53,57,79436646,1809,919
1810,9,53,79503059,1810,920
1811,35,50,79509739,1811,920
1812,126,0,79511077,1812,920
1813,126,116,79511077,1813,920
1814,126,11,79511077,1814,920
1815,126,96,79511077,1815,920
1816,126,37,79511077,1816,920
1817,126,32,79511077,1817,920
1818,126,10,79511077,1818,920
1819,10,126,79512046,1819,920
1820,53,9,79515613,1820,920
1821,32,126,79515756,1821,920
1822,29,3,79525063,1822,920
1823,68,35,79525366,1823,920
1824,68,45,79525366,1824,920
1825,18,29,79529613,1825,920
1826,19,29,79532864,1826,920
1827,56,106,79602783,1827,921
1828,93,118,79761152,1828,923
1829,139,28,79764328,1829,923
1830,29,71,79765961,1830,923
1831,8,97,79777501,1831,923
1832,8,75,79777501,1832,923
1833,106,66,79784077,1833,923
1834,107,122,79840797,1834,924
1835,77,46,79843797,1835,924
1836,77,100,79843797,1836,924
1837,77,93,79843797,1837,924
1838,29,18,79856574,1838,924
1839,118,103,79856855,1839,924
1840,29,17,79858704,1840,924
1841,88,118,79865056,1841,924
1842,87,112,79870262,1842,924
1843,74,64,79872984,1843,924
1844,35,108,79878096,1844,924
1845,40,32,79878785,1845,924
1846,40,37,79878785,1846,924
1847,50,26,79883272,1847,924
1848,29,69,79933537,1848,925
1849,69,67,79937843,1849,925
1850,67,69,79943560,1850,925
1851,67,18,79958091,1851,925
1852,18,67,79958094,1852,925
1853,139,72,80198559,1853,928
1854,106,74,80300583,1854,929
1855,106,22,80369120,1855,930
1856,1,67,80390037,1856,930
1857,9,90,80392138,1857,930
1858,30,44,80452139,1858,931
1859,74,106,80458446,1859,931
1860,44,30,80461222,1860,931
1861,95,56,80464246,1861,931
1862,60,104,80464345,1862,931
1863,15,120,80494797,1863,931
1864,17,29,80545506,1864,932
1865,60,40,80561788,1865,932
1866,66,91,80574066,1866,932
1867,100,118,80635501,1867,933
1868,100,109,80635501,1868,933
1869,100,88,80635501,1869,933
1870,118,100,80637096,1870,933
1871,101,90,80980956,1871,937
